ID;clade;date;province;district;municipality;village;latitude;longitude;country;source;dataset;host;type;continent;year;identified_as_RABV;major_clade;minor_clade;closest_full_genome_reference_sequence;coverage_N;coverage_P;coverage_M;coverage_G;coverage_L;location;full_name
AY854564;Cosmopolitan;2002;NA;NA;NA;NA;NA;NA;Cuba;Nadin-Davis et al., 2006;Troupin et al., 2016;Mongoose;N gene;Caribbean;2002;Yes;Cosmopolitan;Cosmopolitan AM2a;KX148102;100.00%;0.00%;0.00%;0.00%;0.00%;Cuba;AY854564_Mongoose_2002_Cuba_NA_NA
AY854544;Cosmopolitan;2000;NA;NA;NA;NA;NA;NA;Cuba;Nadin-Davis et al., 2006;Troupin et al., 2016;Mongoose;N gene;Caribbean;2000;Yes;Cosmopolitan;Cosmopolitan AM2a;KX148102;100.00%;0.00%;0.00%;0.00%;0.00%;Cuba;AY854544_Mongoose_2000_Cuba_NA_NA
AY854529;Cosmopolitan;2001;NA;NA;NA;NA;NA;NA;Cuba;Nadin-Davis et al., 2006;Troupin et al., 2016;Mongoose;N gene;Caribbean;2001;Yes;Cosmopolitan;Cosmopolitan AM2a;KX148102;100.00%;0.00%;0.00%;0.00%;0.00%;Cuba;AY854529_Mongoose_2001_Cuba_NA_NA
AY854534;Cosmopolitan;2001;NA;NA;NA;NA;NA;NA;Cuba;Nadin-Davis et al., 2006;Troupin et al., 2016;Mongoose;N gene;Caribbean;2001;Yes;Cosmopolitan;Cosmopolitan AM2a;KX148102;100.00%;0.00%;0.00%;0.00%;0.00%;Cuba;AY854534_Mongoose_2001_Cuba_NA_NA
AY854504;Cosmopolitan;2000;NA;NA;NA;NA;NA;NA;Cuba;Nadin-Davis et al., 2006;Troupin et al., 2016;Mongoose;N gene;Caribbean;2000;Yes;Cosmopolitan;Cosmopolitan AM2a;KX148102;100.00%;0.00%;0.00%;0.00%;0.00%;Cuba;AY854504_Mongoose_2000_Cuba_NA_NA
KJ957442;Cosmopolitan;2012;NA;NA;NA;NA;NA;NA;Grenada;Zieger et al., 2014;Troupin et al., 2016;Mongoose;N gene;Caribbean;2012;Yes;Cosmopolitan;unknown;KX148161;100.00%;0.00%;0.00%;0.00%;0.00%;Grenada;KJ957442_Mongoose_2012_Grenada_NA_NA
KJ957445;Cosmopolitan;2012;NA;NA;NA;NA;NA;NA;Grenada;Zieger et al., 2014;Troupin et al., 2016;Mongoose;N gene;Caribbean;2012;Yes;Cosmopolitan;unknown;KX148161;100.00%;0.00%;0.00%;0.00%;0.00%;Grenada;KJ957445_Mongoose_2012_Grenada_NA_NA
KJ957432;Cosmopolitan;2011;NA;NA;NA;NA;NA;NA;Grenada;Zieger et al., 2014;Troupin et al., 2016;Mongoose;N gene;Caribbean;2011;Yes;Cosmopolitan;unknown;KX148161;100.00%;0.00%;0.00%;0.00%;0.00%;Grenada;KJ957432_Mongoose_2011_Grenada_NA_NA
KJ957441;Cosmopolitan;2012;NA;NA;NA;NA;NA;NA;Grenada;Zieger et al., 2014;Troupin et al., 2016;Mongoose;N gene;Caribbean;2012;Yes;Cosmopolitan;unknown;KX148161;100.00%;0.00%;0.00%;0.00%;0.00%;Grenada;KJ957441_Mongoose_2012_Grenada_NA_NA
JQ513535;Cosmopolitan;1997;NA;NA;NA;NA;NA;NA;Puerto Rico;Nadin-Davis et al., unpublished;Troupin et al., 2016;Mongoose;N gene;Caribbean;1997;Yes;Cosmopolitan;unknown;AB645847;100.00%;0.00%;0.00%;0.00%;0.00%;PuertoRico;JQ513535_Mongoose_1997_PuertoRico_NA_NA
JQ513534;Cosmopolitan;1997;NA;NA;NA;NA;NA;NA;Puerto Rico;Nadin-Davis et al., unpublished;Troupin et al., 2016;Mongoose;N gene;Caribbean;1997;Yes;Cosmopolitan;unknown;AB645847;100.00%;0.00%;0.00%;0.00%;0.00%;PuertoRico;JQ513534_Mongoose_1997_PuertoRico_NA_NA
MW055110;Cosmopolitan;2016;NA;NA;NA;NA;NA;NA;Georgia;Gigante,C.M., Yale,G., Condori,R.E., Costa,N.C., Long,N.V., Minh,P.Q., Chuong,V.D., Tho,N.D., Thanh,N.T., Thin,N.X., Hanh,N.T.H., Wambura,G., Ade,F., Mito,O., Chuchu,V., Muturi,M., Mwatondo,A., Hampson,K., Thumbi,S.M., Thomae,B.G., de Paz,V.H., Meneses,S., Munyua,P., Moran,D., Cadena,L., Gibson,A., Wallace,R.M., Pieracci,E.G., Li,Y., Estrada,B.G.T.;GenBank;Canis lupus familiaris;N gene;Europe;2016;Yes;Cosmopolitan;Cosmopolitan CA2;JQ944706;100.00%;0.00%;0.00%;0.00%;0.00%;Georgia;MW055110_Canis-lupus-familiaris_2016_Georgia_NA_NA
MW055123;Cosmopolitan;2018;Siaya;NA;NA;NA;NA;NA;Kenya;Gigante,C.M., Yale,G., Condori,R.E., Costa,N.C., Long,N.V., Minh,P.Q., Chuong,V.D., Tho,N.D., Thanh,N.T., Thin,N.X., Hanh,N.T.H., Wambura,G., Ade,F., Mito,O., Chuchu,V., Muturi,M., Mwatondo,A., Hampson,K., Thumbi,S.M., Thomae,B.G., de Paz,V.H., Meneses,S., Munyua,P., Moran,D., Cadena,L., Gibson,A., Wallace,R.M., Pieracci,E.G., Li,Y., Estrada,B.G.T.;GenBank;Ovis aries;N gene;Sub-Saharan Africa;2018;Yes;Cosmopolitan;Cosmopolitan AF1a;KX148200;100.00%;0.00%;0.00%;0.00%;0.00%;Kenya-Siaya;MW055123_Ovis-aries_2018_Kenya-Siaya_NA_NA
MW055139;Arctic;2018-02-27;Goa;NA;NA;NA;NA;NA;India;Gigante,C.M., Yale,G., Condori,R.E., Costa,N.C., Long,N.V., Minh,P.Q., Chuong,V.D., Tho,N.D., Thanh,N.T., Thin,N.X., Hanh,N.T.H., Wambura,G., Ade,F., Mito,O., Chuchu,V., Muturi,M., Mwatondo,A., Hampson,K., Thumbi,S.M., Thomae,B.G., de Paz,V.H., Meneses,S., Munyua,P., Moran,D., Cadena,L., Gibson,A., Wallace,R.M., Pieracci,E.G., Li,Y., Estrada,B.G.T.;GenBank;Canis lupus familiaris;N gene;Asia;2018;Yes;Arctic;Arctic AL1a;EF437215;100.00%;0.00%;0.00%;0.00%;0.00%;India-Goa;MW055139_Canis-lupus-familiaris_2018-02-27_India-Goa_NA_NA
MT079910;Cosmopolitan;2015-04-22;Shida Kartli;NA;NA;NA;NA;NA;Georgia;Condori,R.E., Kartskhia,N., Avaliani,L., Donduashvili,M., Elbakidze,T., Kapanadze,A., Pieracci,E.G., Maghlakelidze,G., Wadhwa,A., Reynolds,M., Li,Y., Ninidze,L.;GenBank;Canis lupus familiaris;N gene;Europe;2015;Yes;Cosmopolitan;Cosmopolitan CA2;JQ944706;99.78%;0.00%;0.00%;0.00%;0.00%;Georgia-ShidaKartli;MT079910_Canis-lupus-familiaris_2015-04-22_Georgia-ShidaKartli_NA_NA
MT079955;Cosmopolitan;2016-07-20;Kvemo Kartli;NA;NA;NA;NA;NA;Georgia;Condori,R.E., Kartskhia,N., Avaliani,L., Donduashvili,M., Elbakidze,T., Kapanadze,A., Pieracci,E.G., Maghlakelidze,G., Wadhwa,A., Reynolds,M., Li,Y., Ninidze,L.;GenBank;Bos taurus;N gene;Europe;2016;Yes;Cosmopolitan;Cosmopolitan CA2;JQ944706;99.78%;0.00%;0.00%;0.00%;0.00%;Georgia-KvemoKartli;MT079955_Bos-taurus_2016-07-20_Georgia-KvemoKartli_NA_NA
MK124737;Cosmopolitan;2017-12-11;Xinjiang;NA;NA;NA;NA;NA;China;Wang,Y., Xu,W., Feng,Y., Tu,C.;GenBank;Canis lupus familiaris;N gene;Asia;2017;Yes;Cosmopolitan;Cosmopolitan CA1;KM016899;100.00%;0.00%;0.00%;0.00%;0.00%;China-Xinjiang;MK124737_Canis-lupus-familiaris_2017-12-11_China-Xinjiang_NA_NA
MN642579;Cosmopolitan;2019;Inner Mongolia;NA;NA;NA;NA;NA;China;Liu,H., Li,L.X., Si,X.K., Bai,X., Hu,B., Zhu,X.Y., Liu,Q., Shi,N.;GenBank;Canidae;N gene;Asia;2019;Yes;Cosmopolitan;Cosmopolitan CA1;KM016899;100.00%;0.00%;0.00%;0.00%;0.00%;China-InnerMongolia;MN642579_Canidae_2019_China-InnerMongolia_NA_NA
MT454633;Cosmopolitan;2015;NA;NA;NA;NA;NA;NA;South Africa;Sabeta,C., Phahladira,B., Ngoepe,E., van Schalkwyk,A., Mogano,K., Chirima,G., Suzuki,T., Makita,K.;GenBank;Proteles cristata;Genome;Sub-Saharan Africa;2015;Yes;Cosmopolitan;Cosmopolitan AF1b;KX148204;100.00%;100.00%;100.00%;99.05%;100.00%;SouthAfrica;MT454633_Proteles-cristata_2015_SouthAfrica_NA_NA
MT454640;Cosmopolitan;2016;NA;NA;NA;NA;NA;NA;South Africa;Sabeta,C., Phahladira,B., Ngoepe,E., van Schalkwyk,A., Mogano,K., Chirima,G., Suzuki,T., Makita,K.;GenBank;Otocyon megalotis;Genome;Sub-Saharan Africa;2016;Yes;Cosmopolitan;Cosmopolitan AF1b;KX148204;100.00%;100.00%;100.00%;100.00%;100.00%;SouthAfrica;MT454640_Otocyon-megalotis_2016_SouthAfrica_NA_NA
MK598339;Cosmopolitan;2007;NA;NA;NA;NA;NA;NA;Hungary;Forro,B., Banyai,K.;GenBank;Vulpes vulpes;Genome;Europe;2007;Yes;Cosmopolitan;Cosmopolitan CA3;KX148160;100.00%;100.00%;100.00%;100.00%;100.00%;Hungary;MK598339_Vulpes-vulpes_2007_Hungary_NA_NA
MK598349;Cosmopolitan;2017;NA;NA;NA;NA;NA;NA;Hungary;Forro,B., Banyai,K.;GenBank;Capra hircus;Genome;Europe;2017;Yes;Cosmopolitan;Cosmopolitan NEE;KX148150;100.00%;100.00%;100.00%;100.00%;100.00%;Hungary;MK598349_Capra-hircus_2017_Hungary_NA_NA
MK598397;Cosmopolitan;2014;NA;NA;NA;NA;NA;NA;Hungary;Forro,B., Banyai,K.;GenBank;Vulpes vulpes;Genome;Europe;2014;Yes;Cosmopolitan;Cosmopolitan NEE;KX148150;100.00%;100.00%;100.00%;100.00%;100.00%;Hungary;MK598397_Vulpes-vulpes_2014_Hungary_NA_NA
MN534895;Arctic;2019;NA;NA;NA;NA;NA;NA;Nepal;Oude Munnink,B.B., Baker Abd Farag,E., GeurtsvanKessel,C., Schapendonk,C., van der Linden,A., Kohl,R., Arron,G., Ziglam,H., Goravey Mhjoop Goravey,W., Coyle,P.V., Ibrahim,I., Mohran,K., Mohammed Saleh Alrajhi,M., Mazharul Islam,M., Abdeen,R., Aziz Mahmoud,A., Mahmoud Younis,N., Eid Al-Romaihi,H., Al Thani,M.H.J., Molenkamp,R., Sikkema,R.S., Koopmans,M.;GenBank;Homo sapiens;Genome;Asia;2019;Yes;Arctic;Arctic AL3;KX148228;98.89%;100.00%;100.00%;100.00%;100.00%;Nepal;MN534895_Homo-sapiens_2019_Nepal_NA_NA
MN233914;Arctic;2002;Newfoundland and Labrador;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Falardeau,E., Flynn,A., Whitney,H., Marshall,H.D., Fallardeau,E., Marshall,H., Fehlner-Gardiner,C.;GenBank;Vulpes vulpes;Genome;North America;2002;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-NewfoundlandAndLabrador;MN233914_Vulpes-vulpes_2002_Canada-NewfoundlandAndLabrador_NA_NA
MN233918;Arctic;2003;Newfoundland and Labrador;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Falardeau,E., Flynn,A., Whitney,H., Marshall,H.D., Fallardeau,E., Marshall,H., Fehlner-Gardiner,C.;GenBank;Vulpes vulpes;Genome;North America;2003;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-NewfoundlandAndLabrador;MN233918_Vulpes-vulpes_2003_Canada-NewfoundlandAndLabrador_NA_NA
MN233919;Arctic;2003;Newfoundland and Labrador;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Falardeau,E., Flynn,A., Whitney,H., Marshall,H.D., Fallardeau,E., Marshall,H., Fehlner-Gardiner,C.;GenBank;Vulpes vulpes;Genome;North America;2003;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-NewfoundlandAndLabrador;MN233919_Vulpes-vulpes_2003_Canada-NewfoundlandAndLabrador_NA_NA
MN233922;Arctic;2004;Newfoundland and Labrador;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Falardeau,E., Flynn,A., Whitney,H., Marshall,H.D., Fallardeau,E., Marshall,H., Fehlner-Gardiner,C.;GenBank;Vulpes vulpes;Genome;North America;2004;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-NewfoundlandAndLabrador;MN233922_Vulpes-vulpes_2004_Canada-NewfoundlandAndLabrador_NA_NA
MN233923;Arctic;2004;Newfoundland and Labrador;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Falardeau,E., Flynn,A., Whitney,H., Marshall,H.D., Fallardeau,E., Marshall,H., Fehlner-Gardiner,C.;GenBank;Canis lupus familiaris;Genome;North America;2004;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-NewfoundlandAndLabrador;MN233923_Canis-lupus-familiaris_2004_Canada-NewfoundlandAndLabrador_NA_NA
MN233946;Arctic;2015;Newfoundland and Labrador;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Falardeau,E., Flynn,A., Whitney,H., Marshall,H.D., Fallardeau,E., Marshall,H., Fehlner-Gardiner,C.;GenBank;Felis catus;Genome;North America;2015;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-NewfoundlandAndLabrador;MN233946_Felis-catus_2015_Canada-NewfoundlandAndLabrador_NA_NA
MN233950;Arctic;1992;Northern Territories;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Falardeau,E., Flynn,A., Whitney,H., Marshall,H.D., Fallardeau,E., Marshall,H., Fehlner-Gardiner,C.;GenBank;Vulpes lagopus;Genome;North America;1992;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-NorthernTerritories;MN233950_Vulpes-lagopus_1992_Canada-NorthernTerritories_NA_NA
MN233958;Arctic;1994;Northern Territories;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Falardeau,E., Flynn,A., Whitney,H., Marshall,H.D., Fallardeau,E., Marshall,H., Fehlner-Gardiner,C.;GenBank;Vulpes lagopus;Genome;North America;1994;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-NorthernTerritories;MN233958_Vulpes-lagopus_1994_Canada-NorthernTerritories_NA_NA
MN233959;Arctic;1997;Northern Territories;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Falardeau,E., Flynn,A., Whitney,H., Marshall,H.D., Fallardeau,E., Marshall,H., Fehlner-Gardiner,C.;GenBank;Vulpes vulpes;Genome;North America;1997;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-NorthernTerritories;MN233959_Vulpes-vulpes_1997_Canada-NorthernTerritories_NA_NA
MN233963;Arctic;2001;Northern Territories;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Falardeau,E., Flynn,A., Whitney,H., Marshall,H.D., Fallardeau,E., Marshall,H., Fehlner-Gardiner,C.;GenBank;Vulpes lagopus;Genome;North America;2001;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-NorthernTerritories;MN233963_Vulpes-lagopus_2001_Canada-NorthernTerritories_NA_NA
MN233974;Arctic;1999;Nunavut;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Falardeau,E., Flynn,A., Whitney,H., Marshall,H.D., Fallardeau,E., Marshall,H., Fehlner-Gardiner,C.;GenBank;Vulpes lagopus;Genome;North America;1999;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-Nunavut;MN233974_Vulpes-lagopus_1999_Canada-Nunavut_NA_NA
MN233985;Arctic;2007;Nunavut;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Falardeau,E., Flynn,A., Whitney,H., Marshall,H.D., Fallardeau,E., Marshall,H., Fehlner-Gardiner,C.;GenBank;Vulpes lagopus;Genome;North America;2007;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-Nunavut;MN233985_Vulpes-lagopus_2007_Canada-Nunavut_NA_NA
MN233999;Arctic;2015;Nunavut;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Falardeau,E., Flynn,A., Whitney,H., Marshall,H.D., Fallardeau,E., Marshall,H., Fehlner-Gardiner,C.;GenBank;Vulpes vulpes;Genome;North America;2015;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-Nunavut;MN233999_Vulpes-vulpes_2015_Canada-Nunavut_NA_NA
MN234017;Arctic;1996;Quebec;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Falardeau,E., Flynn,A., Whitney,H., Marshall,H.D., Fallardeau,E., Marshall,H., Fehlner-Gardiner,C.;GenBank;Vulpes lagopus;Genome;North America;1996;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-Quebec;MN234017_Vulpes-lagopus_1996_Canada-Quebec_NA_NA
MN234054;Arctic;2015;Quebec;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Falardeau,E., Flynn,A., Whitney,H., Marshall,H.D., Fallardeau,E., Marshall,H., Fehlner-Gardiner,C.;GenBank;Vulpes lagopus;Genome;North America;2015;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-Quebec;MN234054_Vulpes-lagopus_2015_Canada-Quebec_NA_NA
MK956100;Cosmopolitan;2015;NA;NA;NA;NA;NA;NA;Brazil;Remonti,B.R., Azevedo,C.S., Galhardo,J.A.;GenBank;Canis lupus familiaris;N gene;South America;2015;Yes;Cosmopolitan;unknown;KX148194;99.78%;0.00%;0.00%;0.00%;0.00%;Brazil;MK956100_Canis-lupus-familiaris_2015_Brazil_NA_NA
MK540900;Arctic;1991;Ontario;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Fehlner-Gardiner,C.;GenBank;Vulpes vulpes;Genome;North America;1991;Yes;Arctic;Arctic A;KX148106;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-Ontario;MK540900_Vulpes-vulpes_1991_Canada-Ontario_NA_NA
MK540905;Arctic;1993;Ontario;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Fehlner-Gardiner,C.;GenBank;Vulpes vulpes;Genome;North America;1993;Yes;Arctic;Arctic A;KX148106;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-Ontario;MK540905_Vulpes-vulpes_1993_Canada-Ontario_NA_NA
MK540910;Arctic;1995;Ontario;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Fehlner-Gardiner,C.;GenBank;Vulpes vulpes;Genome;North America;1995;Yes;Arctic;Arctic A;KX148106;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-Ontario;MK540910_Vulpes-vulpes_1995_Canada-Ontario_NA_NA
MK540943;Arctic;2000;Ontario;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Fehlner-Gardiner,C.;GenBank;Vulpes vulpes;Genome;North America;2000;Yes;Arctic;Arctic A;KX148106;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-Ontario;MK540943_Vulpes-vulpes_2000_Canada-Ontario_NA_NA
MK540989;Arctic;2009;Ontario;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Fehlner-Gardiner,C.;GenBank;Bos taurus;Genome;North America;2009;Yes;Arctic;Arctic A;KX148106;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-Ontario;MK540989_Bos-taurus_2009_Canada-Ontario_NA_NA
MK540999;Arctic;2016;Ontario;NA;NA;NA;NA;NA;Canada;Nadin-Davis,S.A., Fehlner-Gardiner,C.;GenBank;Bos taurus;Genome;North America;2016;Yes;Arctic;Arctic A;KX148106;100.00%;100.00%;100.00%;100.00%;100.00%;Canada-Ontario;MK540999_Bos-taurus_2016_Canada-Ontario_NA_NA
MH481713;Africa-2;2017;NA;NA;NA;NA;NA;NA;Liberia;Kamara,V.M., Leopardi,S., Marciano,S., De Benedictis,P., Gourlaouen,M., Zecchin,B., Anthony,W., Voupawoe,G., Gweh,R.G., Flomo,M. Jr., Angot,A., Sow,A.;GenBank;Canis lupus familiaris;N gene;Sub-Saharan Africa;2017;Yes;Africa-2;unknown;KX148234;100.00%;0.00%;0.00%;0.00%;0.00%;Liberia;MH481713_Canis-lupus-familiaris_2017_Liberia_NA_NA
MG201923;Asian;2003-02-12;NA;NA;NA;NA;NA;NA;China;Luo,T.R., Wei,X.K., Yang,J., He,X.X., Tang,H.B., Liu,C., Li,X.N., Liang,J.J., Xiong,Y., Zhong,Y.Z.;GenBank;Canis lupus familiaris;Genome;Asia;2003;Yes;Asian;Asian SEA1b;KX148265;100.00%;100.00%;100.00%;100.00%;100.00%;China;MG201923_Canis-lupus-familiaris_2003-02-12_China_NA_NA
MG996457;Cosmopolitan;2015;NA;NA;NA;NA;NA;NA;Russia;Gulyukin,A.M., Belimenko,V.V., Stafford,V.V., Isaev,U.G.;GenBank;Canidae;N gene;Asia;2015;Yes;Cosmopolitan;Cosmopolitan CA1;KX148159;100.00%;0.00%;0.00%;0.00%;0.00%;Russia;MG996457_Canidae_2015_Russia_NA_NA
KC465367;Asian;2005;NA;NA;NA;NA;NA;NA;China;Tang,Q., Tao,X.Y., Yin,C.P., Li,H., Yin,J.F., Liang,G.D., Jiao,W.T., Guo,Z.Y.;GenBank;Canis lupus familiaris;N gene;Asia;2005;Yes;Asian;Asian SEA1b;KX148265;100.00%;0.00%;0.00%;0.00%;0.00%;China;KC465367_Canis-lupus-familiaris_2005_China_NA_NA
KC465373;Asian;2012;NA;NA;NA;NA;NA;NA;China;Tang,Q., Tao,X.Y., Yin,C.P., Li,H., Yin,J.F., Liang,G.D., Jiao,W.T., Guo,Z.Y.;GenBank;Homo sapiens;N gene;Asia;2012;Yes;Asian;Asian SEA1b;JQ970481;100.00%;0.00%;0.00%;0.00%;0.00%;China;KC465373_Homo-sapiens_2012_China_NA_NA
KY553263;Cosmopolitan;2000;NA;NA;NA;NA;NA;NA;South Africa;Sabeta,C., Marston,D.A., McElhinney,L.M., Horton,D.L., Phahladira,B., Fooks,A.R.;GenBank;Civettictis civetta;N gene;Sub-Saharan Africa;2000;Yes;Cosmopolitan;Cosmopolitan AF1b;KX148204;100.00%;0.00%;0.00%;0.00%;0.00%;SouthAfrica;KY553263_Civettictis-civetta_2000_SouthAfrica_NA_NA
KT932685;Asian;2014-12;Yunnan Province;NA;NA;NA;NA;NA;China;Feng,Y., Yang,W.H., Zhang,Y.Z., Zhang,H.L.;GenBank;Canis lupus familiaris;N gene;Asia;2014;Yes;Asian;Asian SEA1b;HQ450385;100.00%;0.00%;0.00%;0.00%;0.00%;China-Yunnan;KT932685_Canis-lupus-familiaris_2014-12_China-Yunnan_NA_NA
KX434489;Arctic;2002;NA;NA;NA;NA;NA;NA;India;Chandrasekhar Reddy,R.V., Mohana Subramanian,B., Surendra,K.S.N.L., Baji Babu,P., Hariprasad Naidu,G., Rana,S.K., Srinivasan,V.A.;GenBank;Bubalus bubalis;N gene;Asia;2002;Yes;Arctic;Arctic AL1a;EF437215;100.00%;0.00%;0.00%;0.00%;0.00%;India;KX434489_Bubalus-bubalis_2002_India_NA_NA
KX434496;Arctic;2004;NA;NA;NA;NA;NA;NA;India;Chandrasekhar Reddy,R.V., Mohana Subramanian,B., Surendra,K.S.N.L., Baji Babu,P., Hariprasad Naidu,G., Rana,S.K., Srinivasan,V.A.;GenBank;Bos taurus;N gene;Asia;2004;Yes;Arctic;Arctic AL1a;EF437215;100.00%;0.00%;0.00%;0.00%;0.00%;India;KX434496_Bos-taurus_2004_India_NA_NA
KX954123;Arctic;2016;NA;NA;NA;NA;NA;NA;Russia;Deviatkin,A.A., Lukashev,A.N., Poleshchuk,E.M., Dedkov,V.G., Tkachev,S.E., Sidorov,G.N., Karganova,G.G., Galkina,I.V., Shchelkanov,M.Y., Shipulin,G.A., Kholodilov,I.S., Gavrilo,M.V.;GenBank;Vulpes lagopus;Genome;Asia;2016;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Russia;KX954123_Vulpes-lagopus_2016_Russia_NA_NA
KT894559;Asian;2009;Chongqing City;NA;NA;NA;NA;NA;China;Feng,Y., Xu,W., Li,W., Yu,M., Tu,Z., Tu,C.;GenBank;Canis lupus familiaris;N gene;Asia;2009;Yes;Asian;Asian SEA1b;KX148265;100.00%;0.00%;0.00%;0.00%;0.00%;China-Chongqing;KT894559_Canis-lupus-familiaris_2009_China-Chongqing_NA_NA
KU954769;Arctic;2013-10-20;Ulanqab;NA;NA;NA;NA;NA;China;Zhu,H., Liu,Y., Wang,J., Wang,M., Wen,Y., Cheng,S.;GenBank;Canis lupus familiaris;N gene;Asia;2013;Yes;Arctic;Arctic AL2;KC171645;99.78%;0.00%;0.00%;0.00%;0.00%;China-Ulanqab;KU954769_Canis-lupus-familiaris_2013-10-20_China-Ulanqab_NA_NA
KR781524;Cosmopolitan;2011;NA;NA;NA;NA;NA;NA;Brazil;de Souza,D.N., Souza,D.N., Carnieli,P. Jr., Macedo,C.I., Oliveira,R.N., Batista,H.B., Castilho Kawai,J.G.;GenBank;Canis lupus familiaris;N gene;South America;2011;Yes;Cosmopolitan;Cosmopolitan AM3a;AB517659;96.67%;0.00%;0.00%;0.00%;0.00%;Brazil;KR781524_Canis-lupus-familiaris_2011_Brazil_NA_NA
KR781529;Cosmopolitan;2008;NA;NA;NA;NA;NA;NA;Brazil;de Souza,D.N., Souza,D.N., Carnieli,P. Jr., Macedo,C.I., Oliveira,R.N., Batista,H.B., Castilho Kawai,J.G.;GenBank;Canis lupus familiaris;N gene;South America;2008;Yes;Cosmopolitan;Cosmopolitan AM3a;AB517659;96.67%;0.00%;0.00%;0.00%;0.00%;Brazil;KR781529_Canis-lupus-familiaris_2008_Brazil_NA_NA
KR781535;Cosmopolitan;2010;NA;NA;NA;NA;NA;NA;Brazil;de Souza,D.N., Souza,D.N., Carnieli,P. Jr., Macedo,C.I., Oliveira,R.N., Batista,H.B., Castilho Kawai,J.G.;GenBank;Canis lupus familiaris;N gene;South America;2010;Yes;Cosmopolitan;Cosmopolitan AM3b;KX148217;96.67%;0.00%;0.00%;0.00%;0.00%;Brazil;KR781535_Canis-lupus-familiaris_2010_Brazil_NA_NA
KR781538;Cosmopolitan;2006;NA;NA;NA;NA;NA;NA;Brazil;de Souza,D.N., Souza,D.N., Carnieli,P. Jr., Macedo,C.I., Oliveira,R.N., Batista,H.B., Castilho Kawai,J.G.;GenBank;Canis lupus familiaris;N gene;South America;2006;Yes;Cosmopolitan;Cosmopolitan AM3a;AB517659;96.67%;0.00%;0.00%;0.00%;0.00%;Brazil;KR781538_Canis-lupus-familiaris_2006_Brazil_NA_NA
