ID;date;province;district;municipality;village;latitude;longitude;country;source;dataset;host;type;continent;year;location;full_name
EU851129;1985;Melilla;NA;NA;NA;NA;NA;Spain;Vazquez-Moron,S., Munoz,M., Echevarria,J.E.;GenBank;Canis lupus familiaris;N gene;Europe;1985;Spain-Melilla;EU851129_Canis-lupus-familiaris_1985_Spain-Melilla_NA_NA
JN008438;1986;NA;NA;NA;NA;NA;NA;Bosnia and Herzegovina;McElhinney,L.M., Marston,D.A., Freuling,C.M., Cragg,W., Stankov,S., Lalosevic,D., Lalosevic,V., Muller,T., Fooks,A.R.;GenBank;Canidae;N gene;Europe;1986;BosniaAndHerzegovina;JN008438_Canidae_1986_BosniaAndHerzegovina_NA_NA
JF973774;1972;NA;NA;NA;NA;NA;NA;Serbia;McElhinney,L.M., Marston,D.A., Freuling,C.M., Cragg,W.J., Stankov,S., Lalosevic,D., Lalosevic,V., Muller,T., Fooks,A.R., Cragg,W.;GenBank;Canidae;N gene;Europe;1972;Serbia;JF973774_Canidae_1972_Serbia_NA_NA
JF973779;1977;NA;NA;NA;NA;NA;NA;Serbia;McElhinney,L.M., Marston,D.A., Freuling,C.M., Cragg,W.J., Stankov,S., Lalosevic,D., Lalosevic,V., Muller,T., Fooks,A.R., Cragg,W.;GenBank;Feliformia;N gene;Europe;1977;Serbia;JF973779_Feliformia_1977_Serbia_NA_NA
JF973781;1978;NA;NA;NA;NA;NA;NA;Montenegro;McElhinney,L.M., Marston,D.A., Freuling,C.M., Cragg,W.J., Stankov,S., Lalosevic,D., Lalosevic,V., Muller,T., Fooks,A.R., Cragg,W.;GenBank;Bos taurus;N gene;Europe;1978;Montenegro;JF973781_Bos-taurus_1978_Montenegro_NA_NA
JF973791;1998;NA;NA;NA;NA;NA;NA;Serbia;McElhinney,L.M., Marston,D.A., Freuling,C.M., Cragg,W.J., Stankov,S., Lalosevic,D., Lalosevic,V., Muller,T., Fooks,A.R., Cragg,W.;GenBank;Canidae;N gene;Europe;1998;Serbia;JF973791_Canidae_1998_Serbia_NA_NA
JF973793;1997;NA;NA;NA;NA;NA;NA;Serbia;McElhinney,L.M., Marston,D.A., Freuling,C.M., Cragg,W.J., Stankov,S., Lalosevic,D., Lalosevic,V., Muller,T., Fooks,A.R., Cragg,W.;GenBank;Feliformia;N gene;Europe;1997;Serbia;JF973793_Feliformia_1997_Serbia_NA_NA
JF973796;1999;NA;NA;NA;NA;NA;NA;Bosnia and Herzegovina;McElhinney,L.M., Marston,D.A., Freuling,C.M., Cragg,W.J., Stankov,S., Lalosevic,D., Lalosevic,V., Muller,T., Fooks,A.R., Cragg,W.;GenBank;Canidae;N gene;Europe;1999;BosniaAndHerzegovina;JF973796_Canidae_1999_BosniaAndHerzegovina_NA_NA
JF973804;2000;NA;NA;NA;NA;NA;NA;Serbia;McElhinney,L.M., Marston,D.A., Freuling,C.M., Cragg,W.J., Stankov,S., Lalosevic,D., Lalosevic,V., Muller,T., Fooks,A.R., Cragg,W.;GenBank;Canis lupus familiaris;N gene;Europe;2000;Serbia;JF973804_Canis-lupus-familiaris_2000_Serbia_NA_NA
HQ317918;1956;NA;NA;NA;NA;NA;NA;China;Meng,S.L., Wu,J.;GenBank;Homo sapiens;Genome;Asia;1956;China;HQ317918_Homo-sapiens_1956_China_NA_NA
GQ472473;2007-04;Guangxi;Nanning;NA;NA;NA;NA;China;Luo,T.R., Lu,Z.L., Lu,W., Wang,W., Yin,W.L., Zhang,T.S., Wei,Y.C., Zeng,L., Song,H.L., Ke,Y.E., Xiong,Y., Liu,Q.;GenBank;Canis lupus familiaris;N gene;Asia;2007;China-Guangxi-Nanning;GQ472473_Canis-lupus-familiaris_2007-04_China-Guangxi-Nanning_NA_NA
GU937042;2009;NA;NA;NA;NA;NA;NA;South Korea;Yang,D.K., Park,Y.N., Hong,G.S., Kang,H.K., Oh,Y.I., Cho,S.D., Song,J.Y., Yang,D.-K., Oh,Y.;GenBank;Bos taurus;N gene;Asia;2009;SouthKorea;GU937042_Bos-taurus_2009_SouthKorea_NA_NA
GU992304;2004;NA;NA;NA;NA;NA;NA;Afghanistan;Vandekerkhove,J., Larrous,F., Barge,C., Dacheux,L., Begaud,E., Bizet,C., Bourhy,H.;GenBank;Canis lupus familiaris;N gene;Middle East;2004;Afghanistan;GU992304_Canis-lupus-familiaris_2004_Afghanistan_NA_NA
GU992307;1983;NA;NA;NA;NA;NA;NA;Thailand;Vandekerkhove,J., Larrous,F., Barge,C., Dacheux,L., Begaud,E., Bizet,C., Bourhy,H.;GenBank;Canis lupus familiaris;N gene;Southeast Asia;1983;Thailand;GU992307_Canis-lupus-familiaris_1983_Thailand_NA_NA
GU992321;1988;NA;NA;NA;NA;NA;NA;France;Vandekerkhove,J., Larrous,F., Barge,C., Dacheux,L., Begaud,E., Bizet,C., Bourhy,H.;GenBank;NA;N gene;Europe;1988;France;GU992321_NA_1988_France_NA_NA
GU992322;1993;NA;NA;NA;NA;NA;NA;Morocco;Vandekerkhove,J., Larrous,F., Barge,C., Dacheux,L., Begaud,E., Bizet,C., Bourhy,H.;GenBank;NA;N gene;North Africa;1993;Morocco;GU992322_NA_1993_Morocco_NA_NA
GU992323;1976;NA;NA;NA;NA;NA;NA;France;Vandekerkhove,J., Larrous,F., Barge,C., Dacheux,L., Begaud,E., Bizet,C., Bourhy,H.;GenBank;NA;N gene;Europe;1976;France;GU992323_NA_1976_France_NA_NA
GQ303555;2009-02-05;NA;NA;NA;NA;NA;NA;Thailand;Shantavasinkul,P., Tantawichien,T., Wacharapluesadee,S., Jeamanukoolkit,A., Udomchaisakul,P., Chattranukulchai,P., Wongsaroj,P., Khawplod,P., Wilde,H., Hemachudha,T.;GenBank;Homo sapiens;N gene;Southeast Asia;2009;Thailand;GQ303555_Homo-sapiens_2009-02-05_Thailand_NA_NA
GQ303556;2009-01-12;NA;NA;NA;NA;NA;NA;Thailand;Shantavasinkul,P., Tantawichien,T., Wacharapluesadee,S., Jeamanukoolkit,A., Udomchaisakul,P., Chattranukulchai,P., Wongsaroj,P., Khawplod,P., Wilde,H., Hemachudha,T.;GenBank;Canis lupus familiaris;N gene;Southeast Asia;2009;Thailand;GQ303556_Canis-lupus-familiaris_2009-01-12_Thailand_NA_NA
GQ406343;2005-07;NA;NA;NA;NA;NA;NA;China;Zhao,Z., Li,M., Xia,X., Yang,S.;GenBank;Canis lupus familiaris;N gene;Asia;2005;China;GQ406343_Canis-lupus-familiaris_2005-07_China_NA_NA
EU159387;1985;NA;NA;NA;NA;NA;NA;China;Li,M.S., Lin,X.G., Jie,W.;GenBank;Homo sapiens;N gene;Asia;1985;China;EU159387_Homo-sapiens_1985_China_NA_NA
EU159394;2006;NA;NA;NA;NA;NA;NA;China;Li,M.S., Lin,X.G., Jie,W.;GenBank;Canis lupus familiaris;N gene;Asia;2006;China;EU159394_Canis-lupus-familiaris_2006_China_NA_NA
EU159399;1994;NA;NA;NA;NA;NA;NA;China;Li,M.S., Lin,X.G., Jie,W.;GenBank;Canis lupus familiaris;N gene;Asia;1994;China;EU159399_Canis-lupus-familiaris_1994_China_NA_NA
EU853566;1986;NA;NA;NA;NA;NA;NA;Tunisia;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Homo sapiens;N gene;North Africa;1986;Tunisia;EU853566_Homo-sapiens_1986_Tunisia_NA_NA
EU853567;1996;NA;NA;NA;NA;NA;NA;Algeria;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Homo sapiens;N gene;North Africa;1996;Algeria;EU853567_Homo-sapiens_1996_Algeria_NA_NA
EU853568;1996;NA;NA;NA;NA;NA;NA;Algeria;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Homo sapiens;N gene;North Africa;1996;Algeria;EU853568_Homo-sapiens_1996_Algeria_NA_NA
EU853569;1990;NA;NA;NA;NA;NA;NA;Morocco;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Canis lupus familiaris;N gene;North Africa;1990;Morocco;EU853569_Canis-lupus-familiaris_1990_Morocco_NA_NA
EU853570;1991;NA;NA;NA;NA;NA;NA;Morocco;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Homo sapiens;N gene;North Africa;1991;Morocco;EU853570_Homo-sapiens_1991_Morocco_NA_NA
EU853572;1986;NA;NA;NA;NA;NA;NA;Morocco;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Homo sapiens;N gene;North Africa;1986;Morocco;EU853572_Homo-sapiens_1986_Morocco_NA_NA
EU853573;1986;NA;NA;NA;NA;NA;NA;Tunisia;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Homo sapiens;N gene;North Africa;1986;Tunisia;EU853573_Homo-sapiens_1986_Tunisia_NA_NA
EU853574;1986;NA;NA;NA;NA;NA;NA;Tunisia;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Homo sapiens;N gene;North Africa;1986;Tunisia;EU853574_Homo-sapiens_1986_Tunisia_NA_NA
EU853576;1986;NA;NA;NA;NA;NA;NA;Tunisia;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Homo sapiens;N gene;North Africa;1986;Tunisia;EU853576_Homo-sapiens_1986_Tunisia_NA_NA
EU853577;1986;NA;NA;NA;NA;NA;NA;Tunisia;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Homo sapiens;N gene;North Africa;1986;Tunisia;EU853577_Homo-sapiens_1986_Tunisia_NA_NA
EU853578;1986;NA;NA;NA;NA;NA;NA;Tunisia;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Homo sapiens;N gene;North Africa;1986;Tunisia;EU853578_Homo-sapiens_1986_Tunisia_NA_NA
EU853579;1986;NA;NA;NA;NA;NA;NA;Tunisia;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Homo sapiens;N gene;North Africa;1986;Tunisia;EU853579_Homo-sapiens_1986_Tunisia_NA_NA
EU853586;2003;NA;NA;NA;NA;NA;NA;Central African Republic;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Canis lupus familiaris;N gene;Sub-Saharan Africa;2003;CentralAfricanRepublic;EU853586_Canis-lupus-familiaris_2003_CentralAfricanRepublic_NA_NA
EU853606;1993;NA;NA;NA;NA;NA;NA;Mauritania;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Canis lupus familiaris;N gene;North Africa;1993;Mauritania;EU853606_Canis-lupus-familiaris_1993_Mauritania_NA_NA
EU853608;1991;NA;NA;NA;NA;NA;NA;Mauritania;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Canis lupus familiaris;N gene;North Africa;1991;Mauritania;EU853608_Canis-lupus-familiaris_1991_Mauritania_NA_NA
EU853609;1993;NA;NA;NA;NA;NA;NA;Mauritania;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Canis lupus familiaris;N gene;North Africa;1993;Mauritania;EU853609_Canis-lupus-familiaris_1993_Mauritania_NA_NA
EU853610;1993;NA;NA;NA;NA;NA;NA;Mauritania;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Canis lupus familiaris;N gene;North Africa;1993;Mauritania;EU853610_Canis-lupus-familiaris_1993_Mauritania_NA_NA
EU853611;1994;NA;NA;NA;NA;NA;NA;Mauritania;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Canis lupus familiaris;N gene;North Africa;1994;Mauritania;EU853611_Canis-lupus-familiaris_1994_Mauritania_NA_NA
EU853613;1992;NA;NA;NA;NA;NA;NA;Mauritania;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Equus asinus;N gene;North Africa;1992;Mauritania;EU853613_Equus-asinus_1992_Mauritania_NA_NA
EU853624;1991;NA;NA;NA;NA;NA;NA;Mauritania;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Camelus dromedarius;N gene;North Africa;1991;Mauritania;EU853624_Camelus-dromedarius_1991_Mauritania_NA_NA
EU853638;1995;NA;NA;NA;NA;NA;NA;Senegal;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Homo sapiens;N gene;Sub-Saharan Africa;1995;Senegal;EU853638_Homo-sapiens_1995_Senegal_NA_NA
EU853642;1991;NA;NA;NA;NA;NA;NA;Mauritania;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Capra hircus;N gene;North Africa;1991;Mauritania;EU853642_Capra-hircus_1991_Mauritania_NA_NA
EU853646;1990;NA;NA;NA;NA;NA;NA;Niger;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Canis lupus familiaris;N gene;Sub-Saharan Africa;1990;Niger;EU853646_Canis-lupus-familiaris_1990_Niger_NA_NA
EU853651;2004;NA;NA;NA;NA;NA;NA;Central African Republic;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Canis lupus familiaris;N gene;Sub-Saharan Africa;2004;CentralAfricanRepublic;EU853651_Canis-lupus-familiaris_2004_CentralAfricanRepublic_NA_NA
EU853656;1987;NA;NA;NA;NA;NA;NA;Chad;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedicts,P., Ould Elmamy,B., Sall,A.;GenBank;Canis lupus familiaris;N gene;Sub-Saharan Africa;1987;Chad;EU853656_Canis-lupus-familiaris_1987_Chad_NA_NA
FJ719760;2008-10;Zhejiang;NA;NA;NA;NA;NA;China;Zhang,S., Hu,R., Zhao,J., Liu,Y., Zhang,F., Wang,Y., Zhang,J.;GenBank;Canis lupus familiaris;N gene;Asia;2008;China-Zhejiang;FJ719760_Canis-lupus-familiaris_2008-10_China-Zhejiang_NA_NA
FJ228485;1999;Chihuahua;NA;NA;NA;NA;NA;Mexico;Velasco-Villa,A., Orciari,L.A., Rupprecht,C.E.;GenBank;Bos taurus;N gene;North America;1999;Mexico-Chihuahua;FJ228485_Bos-taurus_1999_Mexico-Chihuahua_NA_NA
FJ228492;2002;NA;NA;NA;NA;NA;NA;El Salvador;Velasco-Villa,A., Orciari,L.A., Rupprecht,C.E.;GenBank;Homo sapiens;N gene;Central America;2002;ElSalvador;FJ228492_Homo-sapiens_2002_ElSalvador_NA_NA
FJ228517;2001;NA;NA;NA;NA;NA;NA;Honduras;Velasco-Villa,A., Orciari,L.A., Rupprecht,C.E.;GenBank;Canis lupus familiaris;N gene;Central America;2001;Honduras;FJ228517_Canis-lupus-familiaris_2001_Honduras_NA_NA
FJ228521;1991;Durango;NA;NA;NA;NA;NA;Mexico;Velasco-Villa,A., Orciari,L.A., Rupprecht,C.E.;GenBank;Canis lupus familiaris;N gene;North America;1991;Mexico-Durango;FJ228521_Canis-lupus-familiaris_1991_Mexico-Durango_NA_NA
FJ228523;1998;Yucatan;NA;NA;NA;NA;NA;Mexico;Velasco-Villa,A., Orciari,L.A., Rupprecht,C.E.;GenBank;Canis lupus familiaris;N gene;North America;1998;Mexico-Yucatan;FJ228523_Canis-lupus-familiaris_1998_Mexico-Yucatan_NA_NA
FJ228524;1995;Yucatan;NA;NA;NA;NA;NA;Mexico;Velasco-Villa,A., Orciari,L.A., Rupprecht,C.E.;GenBank;Canis lupus familiaris;N gene;North America;1995;Mexico-Yucatan;FJ228524_Canis-lupus-familiaris_1995_Mexico-Yucatan_NA_NA
FJ228528;1994;Florida;NA;NA;NA;NA;NA;USA;Velasco-Villa,A., Orciari,L.A., Rupprecht,C.E.;GenBank;Canis lupus familiaris;N gene;North America;1994;Usa-Florida;FJ228528_Canis-lupus-familiaris_1994_Usa-Florida_NA_NA
EU514572;2007;NA;NA;NA;NA;NA;NA;Niger;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedictis,P.;GenBank;NA;N gene;Sub-Saharan Africa;2007;Niger;EU514572_NA_2007_Niger_NA_NA
EU514575;2005;NA;NA;NA;NA;NA;NA;Mauritania;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedictis,P., El Mamy,A.B.O.;GenBank;NA;N gene;North Africa;2005;Mauritania;EU514575_NA_2005_Mauritania_NA_NA
EU514576;2005;NA;NA;NA;NA;NA;NA;Mauritania;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedictis,P., El Mamy,A.B.O.;GenBank;NA;N gene;North Africa;2005;Mauritania;EU514576_NA_2005_Mauritania_NA_NA
EU514577;2005;NA;NA;NA;NA;NA;NA;Mauritania;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedictis,P., El Mamy,A.B.O.;GenBank;NA;N gene;North Africa;2005;Mauritania;EU514577_NA_2005_Mauritania_NA_NA
EU514578;2006;NA;NA;NA;NA;NA;NA;Mauritania;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedictis,P., El Mamy,A.B.O.;GenBank;NA;N gene;North Africa;2006;Mauritania;EU514578_NA_2006_Mauritania_NA_NA
EU514579;2006;NA;NA;NA;NA;NA;NA;Mauritania;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedictis,P., El Mamy,A.B.O.;GenBank;NA;N gene;North Africa;2006;Mauritania;EU514579_NA_2006_Mauritania_NA_NA
EU514580;2006;NA;NA;NA;NA;NA;NA;Mauritania;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedictis,P., El Mamy,A.B.O.;GenBank;NA;N gene;North Africa;2006;Mauritania;EU514580_NA_2006_Mauritania_NA_NA
EU514581;2007;NA;NA;NA;NA;NA;NA;Mauritania;Talbi,C., Holmes,E.C., de Benedictis,P., Faye,O., Nakoune,E., Gamatie,D., Diarra,A., Elmamy,B.O., Sow,A., Adjogoua,E.V., Sangare,O., Dundon,W.G., Capua,I., Sall,A.A., Bourhy,H., De Benedictis,P., El Mamy,A.B.O.;GenBank;NA;N gene;North Africa;2007;Mauritania;EU514581_NA_2007_Mauritania_NA_NA
FJ424484;2008-10;NA;NA;NA;NA;NA;NA;Italy;De Benedictis,P., Gallo,T., Iob,A., Coassin,R., Squecco,G., Ferri,G., D'Ancona,F., Marangon,S., Capua,I., Mutinelli,F., Veggiato,C.;GenBank;Vulpes vulpes;N gene;Europe;2008;Italy;FJ424484_Vulpes-vulpes_2008-10_Italy_NA_NA
EU981929;2008-07;NA;NA;NA;NA;NA;NA;Uruguay;Guarino,H., Castilho,J.G., Souto,J., Oliveira Rde,N., Carrieri,M.L., Kotait,I.;GenBank;Bos taurus;N gene;South America;2008;Uruguay;EU981929_Bos-taurus_2008-07_Uruguay_NA_NA
EU086164;1999;NA;NA;NA;NA;NA;NA;Myanmar;Bourhy,H., Reynes,J.M., Dunham,E.J., Dacheux,L., Larrous,F., Huong,V.T., Xu,G., Yan,J., Miranda,M.E., Holmes,E.C., Huong,V.T.Q., Jiaxin,Y., Miranda,M.E.G.;GenBank;Canis lupus familiaris;N gene;Southeast Asia;1999;Myanmar;EU086164_Canis-lupus-familiaris_1999_Myanmar_NA_NA
EU086165;1999;NA;NA;NA;NA;NA;NA;Myanmar;Bourhy,H., Reynes,J.M., Dunham,E.J., Dacheux,L., Larrous,F., Huong,V.T., Xu,G., Yan,J., Miranda,M.E., Holmes,E.C., Huong,V.T.Q., Jiaxin,Y., Miranda,M.E.G.;GenBank;Canis lupus familiaris;N gene;Southeast Asia;1999;Myanmar;EU086165_Canis-lupus-familiaris_1999_Myanmar_NA_NA
EU086166;1999;NA;NA;NA;NA;NA;NA;Myanmar;Bourhy,H., Reynes,J.M., Dunham,E.J., Dacheux,L., Larrous,F., Huong,V.T., Xu,G., Yan,J., Miranda,M.E., Holmes,E.C., Huong,V.T.Q., Jiaxin,Y., Miranda,M.E.G.;GenBank;Canis lupus familiaris;N gene;Southeast Asia;1999;Myanmar;EU086166_Canis-lupus-familiaris_1999_Myanmar_NA_NA
EU086170;1997;NA;NA;NA;NA;NA;NA;Cambodia;Bourhy,H., Reynes,J.M., Dunham,E.J., Dacheux,L., Larrous,F., Huong,V.T., Xu,G., Yan,J., Miranda,M.E., Holmes,E.C., Huong,V.T.Q., Jiaxin,Y., Miranda,M.E.G.;GenBank;Canis lupus familiaris;N gene;Southeast Asia;1997;Cambodia;EU086170_Canis-lupus-familiaris_1997_Cambodia_NA_NA
EU086177;1987;NA;NA;NA;NA;NA;NA;China;Bourhy,H., Reynes,J.M., Dunham,E.J., Dacheux,L., Larrous,F., Huong,V.T., Xu,G., Yan,J., Miranda,M.E., Holmes,E.C., Huong,V.T.Q., Jiaxin,Y., Miranda,M.E.G.;GenBank;Canis lupus familiaris;N gene;Asia;1987;China;EU086177_Canis-lupus-familiaris_1987_China_NA_NA
